surveyid,country,year,sex,agegr,prev,se,ci_l,ci_u,var,n,deff,deff15to49,ISO
MW2016PHIA,Malawi,2016,male,5-9,0.0139596947140992,0.00421241804529493,0.00769680868371832,0.0251893221511735,1.77444657883264e-05,1057,1.36259668538263,2.09480282312397,MW
MW2016PHIA,Malawi,2016,male,10-14,0.0203909622136017,0.00539490834097611,0.0120914359662657,0.034190101902032,2.91050360075336e-05,1054,1.5357419541515,2.09480282312397,MW
MW2016PHIA,Malawi,2016,male,15-19,0.00890968797947401,0.0024203906962681,0.00521799792033737,0.0151733796854618,5.85829112258119e-06,1497,0.993154978670676,2.09480282312397,MW
MW2016PHIA,Malawi,2016,male,20-24,0.0230903892628577,0.00464912430292555,0.0155166428875655,0.0342323726999873,2.1614356784053e-05,1181,1.13163553646931,2.09480282312397,MW
MW2016PHIA,Malawi,2016,male,25-29,0.0472084434733132,0.00758221687539526,0.0343477878029369,0.0645624956547876,5.74900127455287e-05,938,1.19888537424805,2.09480282312397,MW
MW2016PHIA,Malawi,2016,male,30-34,0.120670122484582,0.0127051274342421,0.0978315944454921,0.147965803099014,0.000161420263120331,870,1.32350540811415,2.09480282312397,MW
MW2016PHIA,Malawi,2016,male,35-39,0.144964813587387,0.0153394938069958,0.117319814115676,0.177811766740292,0.000235300070254862,765,1.45223501343527,2.09480282312397,MW
MW2016PHIA,Malawi,2016,male,40-44,0.186233170601473,0.0167094108396446,0.155568055234432,0.221358374287344,0.000279204410608031,609,1.12197336413915,2.09480282312397,MW
MW2016PHIA,Malawi,2016,male,45-49,0.221136392840571,0.0220075254057811,0.180857348456834,0.26745706899863,0.000484331174486099,446,1.25416780967274,2.09480282312397,MW
MW2016PHIA,Malawi,2016,male,50-54,0.174884409805086,0.0224609661652359,0.134929085718536,0.223612977936159,0.000504495001075871,355,1.24113588228518,2.09480282312397,MW
MW2016PHIA,Malawi,2016,male,55-59,0.145347757656876,0.022030164345833,0.107041184526737,0.19437891234918,0.000485328141104414,295,1.15254984719111,2.09480282312397,MW
MW2016PHIA,Malawi,2016,male,60-64,0.105819187881421,0.0205216414535078,0.0716112042529429,0.153663326148091,0.000421137767946331,252,1.12159215085537,2.09480282312397,MW
MW2016PHIA,Malawi,2016,female,0-4,0.00881023141968201,0.00315055089857243,0.00435387200735232,0.0177465495516402,9.92597096449557e-06,974,1.10710249792242,2.09480282312397,MW
MW2016PHIA,Malawi,2016,female,5-9,0.0177783680914158,0.00496375307710653,0.0102449024581632,0.0306797628105815,2.46388446104846e-05,1144,1.61415402985853,2.09480282312397,MW
MW2016PHIA,Malawi,2016,female,10-14,0.0216163356516808,0.00594760840139184,0.0125502800939657,0.0369862110179519,3.53740456963068e-05,1043,1.7445273107206,2.09480282312397,MW
